M6156,E2,SE3,07/09/2019,15:00:00,T104,T111,3,1,H,2,0,H
M6157,E2,SE3,14/09/2019,15:00:00,T113,T103,1,3,A,1,3,A
M6158,E2,SE3,14/09/2019,15:00:00,T116,T112,1,1,D,1,0,H
M6159,E2,SE3,14/09/2019,15:00:00,T109,T114,0,3,A,0,1,A
M6160,E2,SE3,14/09/2019,15:00:00,T108,T97,0,0,D,0,0,D
M6161,E2,SE3,14/09/2019,15:00:00,T107,T104,2,0,H,0,0,D
M6162,E2,SE3,14/09/2019,15:00:00,T106,T105,0,0,D,0,0,D
M6163,E2,SE3,14/09/2019,15:00:00,T111,T110,0,1,A,0,0,D
M6164,E2,SE3,14/09/2019,15:00:00,T99,T117,3,0,H,1,0,H
M6165,E2,SE3,14/09/2019,15:00:00,T102,T115,6,0,H,3,0,H
M6166,E2,SE3,14/09/2019,15:00:00,T98,T119,6,1,H,3,1,H
M6167,E2,SE3,14/09/2019,15:00:00,T118,T101,3,3,D,1,2,A
M6168,E2,SE3,17/09/2019,19:45:00,T110,T107,1,1,D,1,0,H
M6169,E2,SE3,17/09/2019,19:45:00,T97,T116,2,1,H,1,1,D
M6170,E2,SE3,17/09/2019,19:45:00,T105,T109,0,1,A,0,0,D
M6171,E2,SE3,17/09/2019,19:45:00,T114,T106,0,1,A,0,1,A
M6172,E2,SE3,17/09/2019,19:45:00,T100,T108,2,2,D,1,2,A
M6173,E2,SE3,17/09/2019,19:45:00,T115,T111,1,1,D,1,0,H
M6174,E2,SE3,17/09/2019,19:45:00,T112,T118,4,3,H,2,1,H
M6175,E2,SE3,17/09/2019,19:45:00,T103,T98,1,1,D,1,0,H
M6176,E2,SE3,17/09/2019,19:45:00,T117,T102,2,2,D,0,0,D
M6177,E2,SE3,17/09/2019,19:45:00,T104,T113,1,1,D,0,1,A
M6178,E2,SE3,17/09/2019,20:00:00,T119,T99,0,0,D,0,0,D
M6179,E2,SE3,21/09/2019,15:00:00,T113,T109,1,1,D,1,0,H
M6180,E2,SE3,21/09/2019,15:00:00,T116,T110,1,3,A,1,1,D
M6181,E2,SE3,21/09/2019,15:00:00,T119,T103,1,1,D,0,0,D
M6182,E2,SE3,21/09/2019,15:00:00,T105,T102,2,0,H,2,0,H
M6183,E2,SE3,21/09/2019,15:00:00,T101,T115,2,1,H,1,1,D
M6184,E2,SE3,21/09/2019,15:00:00,T107,T106,0,1,A,0,1,A
M6185,E2,SE3,21/09/2019,15:00:00,T111,T99,0,6,A,0,2,A
M6186,E2,SE3,21/09/2019,15:00:00,T114,T118,0,1,A,0,1,A
M6187,E2,SE3,21/09/2019,15:00:00,T98,T112,0,0,D,0,0,D
M6188,E2,SE3,21/09/2019,15:00:00,T117,T108,2,1,H,0,0,D
M6189,E2,SE3,21/09/2019,15:00:00,T104,T100,1,0,H,0,0,D
M6190,E2,SE3,27/09/2019,19:45:00,T109,T111,2,1,H,2,1,H
M6191,E2,SE3,28/09/2019,15:00:00,T110,T98,1,0,H,0,0,D
M6192,E2,SE3,28/09/2019,15:00:00,T97,T105,1,1,D,0,1,A
M6193,E2,SE3,28/09/2019,15:00:00,T106,T117,4,1,H,1,1,D
M6194,E2,SE3,28/09/2019,15:00:00,T99,T107,3,0,H,3,0,H
M6195,E2,SE3,28/09/2019,15:00:00,T102,T116,3,2,H,2,0,H
M6196,E2,SE3,28/09/2019,15:00:00,T100,T119,1,0,H,0,0,D
M6197,E2,SE3,28/09/2019,15:00:00,T115,T104,0,3,A,0,2,A
M6198,E2,SE3,28/09/2019,15:00:00,T112,T101,0,3,A,0,1,A
M6199,E2,SE3,28/09/2019,15:00:00,T118,T113,0,1,A,0,0,D
M6200,E2,SE3,28/09/2019,15:00:00,T103,T114,2,1,H,2,0,H
M6201,E2,SE3,05/10/2019,15:00:00,T113,T99,2,2,D,0,1,A
M6202,E2,SE3,05/10/2019,15:00:00,T116,T115,3,2,H,3,0,H
M6203,E2,SE3,05/10/2019,15:00:00,T105,T100,1,2,A,0,0,D
M6204,E2,SE3,05/10/2019,15:00:00,T101,T106,0,1,A,0,0,D
M6205,E2,SE3,05/10/2019,15:00:00,T107,T118,3,1,H,1,0,H
M6206,E2,SE3,05/10/2019,15:00:00,T111,T103,2,0,H,1,0,H
M6207,E2,SE3,05/10/2019,15:00:00,T114,T108,0,3,A,0,1,A
M6208,E2,SE3,05/10/2019,15:00:00,T98,T97,4,0,H,2,0,H
M6209,E2,SE3,05/10/2019,15:00:00,T117,T112,0,1,A,0,1,A
M6210,E2,SE3,05/10/2019,15:00:00,T104,T102,3,3,D,0,2,A
M6211,E2,SE3,07/10/2019,20:00:00,T119,T109,0,0,D,0,0,D
M6212,E2,SE3,12/10/2019,15:00:00,T109,T98,1,2,A,0,0,D
M6213,E2,SE3,12/10/2019,15:00:00,T110,T114,1,0,H,0,0,D
M6214,E2,SE3,12/10/2019,15:00:00,T99,T105,3,0,H,1,0,H
M6215,E2,SE3,12/10/2019,15:00:00,T102,T111,2,0,H,0,0,D
M6216,E2,SE3,12/10/2019,15:00:00,T100,T107,0,0,D,0,0,D
M6217,E2,SE3,12/10/2019,15:00:00,T115,T113,2,1,H,1,0,H
M6218,E2,SE3,12/10/2019,15:00:00,T118,T116,1,4,A,1,2,A
M6219,E2,SE3,13/10/2019,12:00:00,T97,T117,0,1,A,0,0,D
M6220,E2,SE3,18/10/2019,19:45:00,T111,T112,0,0,D,0,0,D
M6221,E2,SE3,18/10/2019,19:45:00,T117,T118,1,1,D,0,1,A
M6222,E2,SE3,19/10/2019,15:00:00,T116,T100,1,0,H,0,0,D
M6223,E2,SE3,19/10/2019,15:00:00,T119,T115,1,3,A,0,0,D
M6224,E2,SE3,19/10/2019,15:00:00,T105,T110,2,0,H,1,0,H
M6225,E2,SE3,19/10/2019,15:00:00,T101,T108,4,1,H,1,1,D
M6226,E2,SE3,19/10/2019,15:00:00,T107,T102,1,2,A,0,1,A
M6227,E2,SE3,19/10/2019,15:00:00,T114,T97,0,0,D,0,0,D
M6228,E2,SE3,19/10/2019,15:00:00,T98,T99,1,2,A,1,1,D
M6229,E2,SE3,19/10/2019,15:00:00,T104,T103,1,0,H,1,0,H
M6230,E2,SE3,20/10/2019,12:00:00,T113,T106,2,0,H,2,0,H
M6231,E2,SE3,22/10/2019,19:45:00,T109,T104,1,1,D,0,1,A
M6232,E2,SE3,22/10/2019,19:45:00,T110,T119,0,2,A,0,1,A
M6233,E2,SE3,22/10/2019,19:45:00,T108,T116,1,0,H,1,0,H
M6234,E2,SE3,22/10/2019,19:45:00,T100,T111,1,0,H,1,0,H
M6235,E2,SE3,22/10/2019,19:45:00,T115,T114,2,0,H,1,0,H
M6236,E2,SE3,22/10/2019,19:45:00,T112,T107,1,1,D,0,1,A
M6237,E2,SE3,22/10/2019,19:45:00,T118,T105,1,7,A,1,2,A
M6238,E2,SE3,22/10/2019,19:45:00,T103,T117,5,0,H,3,0,H
M6239,E2,SE3,23/10/2019,19:45:00,T97,T101,2,1,H,0,1,A
M6240,E2,SE3,23/10/2019,19:45:00,T106,T98,0,2,A,0,1,A
M6241,E2,SE3,23/10/2019,19:45:00,T102,T113,4,0,H,0,0,D
M6242,E2,SE3,26/10/2019,15:00:00,T113,T107,0,1,A,0,0,D
M6243,E2,SE3,26/10/2019,15:00:00,T110,T100,2,2,D,0,1,A
M6244,E2,SE3,26/10/2019,15:00:00,T108,T109,0,0,D,0,0,D
M6245,E2,SE3,26/10/2019,15:00:00,T101,T114,1,0,H,0,0,D
M6246,E2,SE3,26/10/2019,15:00:00,T99,T115,3,0,H,2,0,H
M6247,E2,SE3,26/10/2019,15:00:00,T102,T97,2,2,D,0,1,A
M6248,E2,SE3,26/10/2019,15:00:00,T98,T104,0,1,A,0,1,A
M6249,E2,SE3,26/10/2019,15:00:00,T112,T103,1,0,H,1,0,H
M6250,E2,SE3,26/10/2019,15:00:00,T118,T106,1,3,A,0,1,A
M6251,E2,SE3,02/11/2019,15:00:00,T116,T111,1,1,D,0,1,A
M6252,E2,SE3,02/11/2019,15:00:00,T109,T102,4,3,H,2,2,D
M6253,E2,SE3,02/11/2019,15:00:00,T119,T101,2,1,H,2,0,H
M6254,E2,SE3,02/11/2019,15:00:00,T97,T113,0,0,D,0,0,D
M6255,E2,SE3,02/11/2019,15:00:00,T105,T108,2,2,D,1,1,D
M6256,E2,SE3,02/11/2019,15:00:00,T107,T98,0,3,A,0,2,A
M6257,E2,SE3,02/11/2019,15:00:00,T114,T117,1,3,A,1,1,D
M6258,E2,SE3,02/11/2019,15:00:00,T100,T99,1,1,D,0,0,D
M6259,E2,SE3,02/11/2019,15:00:00,T115,T110,1,2,A,1,2,A
M6260,E2,SE3,02/11/2019,15:00:00,T103,T118,1,0,H,1,0,H
M6261,E2,SE3,02/11/2019,15:00:00,T104,T112,1,0,H,0,0,D
M6262,E2,SE3,05/11/2019,19:45:00,T100,T118,4,1,H,1,0,H
M6263,E2,SE3,05/11/2019,19:45:00,T115,T106,0,1,A,0,0,D
M6264,E2,SE3,05/11/2019,19:45:00,T112,T102,1,0,H,1,0,H
M6265,E2,SE3,16/11/2019,15:00:00,T109,T116,2,0,H,0,0,D
M6266,E2,SE3,16/11/2019,15:00:00,T119,T114,1,0,H,0,0,D
M6267,E2,SE3,16/11/2019,15:00:00,T97,T115,2,1,H,1,1,D
M6268,E2,SE3,16/11/2019,15:00:00,T107,T111,1,0,H,1,0,H
M6269,E2,SE3,16/11/2019,15:00:00,T98,T113,1,0,H,1,0,H
M6270,E2,SE3,17/11/2019,12:00:00,T117,T104,0,2,A,0,2,A
M6271,E2,SE3,23/11/2019,15:00:00,T113,T119,7,1,H,3,1,H
M6272,E2,SE3,23/11/2019,15:00:00,T116,T107,1,0,H,1,0,H
M6273,E2,SE3,23/11/2019,15:00:00,T101,T117,2,1,H,1,0,H
M6274,E2,SE3,23/11/2019,15:00:00,T106,T109,2,2,D,1,1,D
M6275,E2,SE3,23/11/2019,15:00:00,T114,T98,2,3,A,2,0,H
M6276,E2,SE3,23/11/2019,15:00:00,T102,T108,1,0,H,0,0,D
M6277,E2,SE3,23/11/2019,15:00:00,T115,T100,0,3,A,0,1,A
M6278,E2,SE3,23/11/2019,15:00:00,T112,T110,3,4,A,1,2,A
M6279,E2,SE3,23/11/2019,15:00:00,T118,T99,0,4,A,0,2,A
M6280,E2,SE3,23/11/2019,15:00:00,T103,T97,1,1,D,0,1,A
M6281,E2,SE3,23/11/2019,15:00:00,T104,T105,1,0,H,0,0,D
M6282,E2,SE3,26/11/2019,19:45:00,T106,T104,0,0,D,0,0,D
M6283,E2,SE3,26/11/2019,19:45:00,T100,T98,3,2,H,2,1,H
M6284,E2,SE3,26/11/2019,19:45:00,T103,T108,1,2,A,1,1,D
M6285,E2,SE3,03/12/2019,19:45:00,T108,T118,1,1,D,0,1,A
M6286,E2,SE3,07/12/2019,15:00:00,T109,T101,3,1,H,1,0,H
M6287,E2,SE3,07/12/2019,15:00:00,T119,T116,2,2,D,0,1,A
M6288,E2,SE3,07/12/2019,15:00:00,T110,T118,4,2,H,0,2,A
M6289,E2,SE3,07/12/2019,15:00:00,T108,T111,0,2,A,0,1,A
M6290,E2,SE3,07/12/2019,15:00:00,T97,T106,1,1,D,0,1,A
M6291,E2,SE3,07/12/2019,15:00:00,T105,T114,1,1,D,0,0,D
M6292,E2,SE3,07/12/2019,15:00:00,T107,T103,1,0,H,0,0,D
M6293,E2,SE3,07/12/2019,15:00:00,T99,T112,0,0,D,0,0,D
M6294,E2,SE3,07/12/2019,15:00:00,T100,T102,2,2,D,1,1,D
M6295,E2,SE3,07/12/2019,15:00:00,T98,T115,0,1,A,0,1,A
M6296,E2,SE3,07/12/2019,15:00:00,T117,T113,1,1,D,1,1,D
M6297,E2,SE3,14/12/2019,15:00:00,T113,T100,4,1,H,1,1,D
M6298,E2,SE3,14/12/2019,15:00:00,T116,T105,2,1,H,0,1,A
M6299,E2,SE3,14/12/2019,15:00:00,T101,T107,1,1,D,0,0,D
M6300,E2,SE3,14/12/2019,15:00:00,T106,T110,1,2,A,1,2,A
M6301,E2,SE3,14/12/2019,15:00:00,T111,T117,1,0,H,0,0,D
M6302,E2,SE3,14/12/2019,15:00:00,T114,T99,1,0,H,0,0,D
M6303,E2,SE3,14/12/2019,15:00:00,T102,T119,1,0,H,1,0,H
M6304,E2,SE3,14/12/2019,15:00:00,T112,T97,2,1,H,0,1,A
M6305,E2,SE3,14/12/2019,15:00:00,T118,T98,2,2,D,0,1,A
M6306,E2,SE3,14/12/2019,15:00:00,T103,T109,1,1,D,1,1,D
M6307,E2,SE3,14/12/2019,15:00:00,T104,T108,2,0,H,1,0,H
M6308,E2,SE3,21/12/2019,13:00:00,T107,T114,3,1,H,2,0,H
M6309,E2,SE3,21/12/2019,15:00:00,T109,T112,0,1,A,0,0,D
M6310,E2,SE3,21/12/2019,15:00:00,T119,T118,3,2,H,2,1,H
M6311,E2,SE3,21/12/2019,15:00:00,T110,T102,0,0,D,0,0,D
M6312,E2,SE3,21/12/2019,15:00:00,T108,T115,3,1,H,2,1,H
M6313,E2,SE3,21/12/2019,15:00:00,T97,T111,1,0,H,1,0,H
M6314,E2,SE3,21/12/2019,15:00:00,T105,T113,1,1,D,0,0,D
M6315,E2,SE3,21/12/2019,15:00:00,T99,T104,1,0,H,1,0,H
M6316,E2,SE3,21/12/2019,15:00:00,T100,T106,1,0,H,0,0,D
M6317,E2,SE3,21/12/2019,15:00:00,T98,T101,2,2,D,0,1,A
M6318,E2,SE3,21/12/2019,15:00:00,T117,T116,1,0,H,1,0,H
M6319,E2,SE3,26/12/2019,15:00:00,T109,T113,0,1,A,0,0,D
M6320,E2,SE3,26/12/2019,15:00:00,T110,T116,1,2,A,1,0,H
M6321,E2,SE3,26/12/2019,15:00:00,T108,T117,4,2,H,1,1,D
M6322,E2,SE3,26/12/2019,15:00:00,T106,T107,0,0,D,0,0,D
M6323,E2,SE3,26/12/2019,15:00:00,T99,T111,1,0,H,1,0,H
M6324,E2,SE3,26/12/2019,15:00:00,T102,T105,0,3,A,0,1,A
M6325,E2,SE3,26/12/2019,15:00:00,T100,T104,2,0,H,0,0,D
M6326,E2,SE3,26/12/2019,15:00:00,T115,T101,2,3,A,1,0,H
M6327,E2,SE3,26/12/2019,15:00:00,T112,T98,1,2,A,0,0,D
M6328,E2,SE3,26/12/2019,15:00:00,T118,T114,2,2,D,1,1,D
M6329,E2,SE3,26/12/2019,15:00:00,T103,T119,0,0,D,0,0,D
M6330,E2,SE3,29/12/2019,13:00:00,T107,T115,1,0,H,0,0,D
M6331,E2,SE3,29/12/2019,15:00:00,T113,T108,2,0,H,1,0,H
M6332,E2,SE3,29/12/2019,15:00:00,T116,T99,1,2,A,0,1,A
M6333,E2,SE3,29/12/2019,15:00:00,T119,T112,1,1,D,1,0,H
M6334,E2,SE3,29/12/2019,15:00:00,T105,T103,1,2,A,1,1,D
M6335,E2,SE3,29/12/2019,15:00:00,T101,T110,0,0,D,0,0,D
M6336,E2,SE3,29/12/2019,15:00:00,T111,T106,5,3,H,2,1,H
M6337,E2,SE3,29/12/2019,15:00:00,T114,T100,3,1,H,2,0,H
M6338,E2,SE3,29/12/2019,15:00:00,T98,T102,4,0,H,0,0,D
M6339,E2,SE3,29/12/2019,15:00:00,T117,T109,1,1,D,1,1,D
M6340,E2,SE3,29/12/2019,15:00:00,T104,T97,1,4,A,1,3,A
M6341,E2,SE3,01/01/2020,15:00:00,T113,T115,1,2,A,0,1,A
M6342,E2,SE3,01/01/2020,15:00:00,T116,T118,1,1,D,1,0,H
M6343,E2,SE3,01/01/2020,15:00:00,T119,T108,3,4,A,2,3,A
M6344,E2,SE3,01/01/2020,15:00:00,T105,T99,1,0,H,1,0,H
M6345,E2,SE3,01/01/2020,15:00:00,T101,T103,1,1,D,1,0,H
M6346,E2,SE3,01/01/2020,15:00:00,T107,T100,1,1,D,0,1,A
M6347,E2,SE3,01/01/2020,15:00:00,T111,T102,2,1,H,0,1,A
M6348,E2,SE3,01/01/2020,15:00:00,T114,T110,3,0,H,1,0,H
M6349,E2,SE3,01/01/2020,15:00:00,T98,T109,2,1,H,1,1,D
M6350,E2,SE3,01/01/2020,15:00:00,T117,T97,1,4,A,1,2,A
M6351,E2,SE3,01/01/2020,15:00:00,T104,T106,1,1,D,0,0,D
M6352,E2,SE3,04/01/2020,15:00:00,T103,T111,3,1,H,3,0,H
M6353,E2,SE3,07/01/2020,19:45:00,T105,T112,2,0,H,1,0,H
M6354,E2,SE3,11/01/2020,15:00:00,T110,T105,0,2,A,0,0,D
M6355,E2,SE3,11/01/2020,15:00:00,T108,T101,1,0,H,0,0,D
M6356,E2,SE3,11/01/2020,15:00:00,T97,T114,1,1,D,1,0,H
M6357,E2,SE3,11/01/2020,15:00:00,T106,T113,4,1,H,3,0,H
M6358,E2,SE3,11/01/2020,15:00:00,T99,T98,1,3,A,0,3,A
M6359,E2,SE3,11/01/2020,15:00:00,T102,T107,0,0,D,0,0,D
M6360,E2,SE3,11/01/2020,15:00:00,T100,T116,2,1,H,1,0,H
M6361,E2,SE3,11/01/2020,15:00:00,T115,T119,2,0,H,1,0,H
M6362,E2,SE3,11/01/2020,15:00:00,T112,T111,1,1,D,1,0,H
M6363,E2,SE3,11/01/2020,15:00:00,T118,T117,0,0,D,0,0,D
M6364,E2,SE3,11/01/2020,15:00:00,T103,T104,4,0,H,3,0,H
M6365,E2,SE3,14/01/2020,19:45:00,T108,T114,1,0,H,1,0,H
M6366,E2,SE3,14/01/2020,19:45:00,T111,T119,5,1,H,1,0,H
M6367,E2,SE3,14/01/2020,19:45:00,T99,T106,0,0,D,0,0,D
M6368,E2,SE3,18/01/2020,15:00:00,T113,T118,1,2,A,1,1,D
M6369,E2,SE3,18/01/2020,15:00:00,T116,T102,1,0,H,0,0,D
M6370,E2,SE3,18/01/2020,15:00:00,T119,T100,0,1,A,0,1,A
M6371,E2,SE3,18/01/2020,15:00:00,T105,T97,0,1,A,0,1,A
M6372,E2,SE3,18/01/2020,15:00:00,T101,T112,2,2,D,0,1,A
M6373,E2,SE3,18/01/2020,15:00:00,T107,T99,1,1,D,0,1,A
M6374,E2,SE3,18/01/2020,15:00:00,T111,T109,1,0,H,0,0,D
M6375,E2,SE3,18/01/2020,15:00:00,T114,T103,0,1,A,0,0,D
M6376,E2,SE3,18/01/2020,15:00:00,T98,T110,3,0,H,0,0,D
M6377,E2,SE3,18/01/2020,15:00:00,T117,T106,1,2,A,1,0,H
M6378,E2,SE3,18/01/2020,15:00:00,T104,T115,2,1,H,1,1,D
M6379,E2,SE3,21/01/2020,19:45:00,T102,T104,4,0,H,2,0,H
M6380,E2,SE3,24/01/2020,19:45:00,T103,T105,0,0,D,0,0,D
M6381,E2,SE3,25/01/2020,15:00:00,T110,T101,0,0,D,0,0,D
M6382,E2,SE3,25/01/2020,15:00:00,T108,T113,1,1,D,1,1,D
M6383,E2,SE3,25/01/2020,15:00:00,T106,T111,1,0,H,1,0,H
M6384,E2,SE3,25/01/2020,15:00:00,T102,T98,2,1,H,2,1,H
M6385,E2,SE3,25/01/2020,15:00:00,T115,T107,2,2,D,1,1,D
M6386,E2,SE3,28/01/2020,19:45:00,T113,T102,0,2,A,0,1,A
M6387,E2,SE3,28/01/2020,19:45:00,T116,T108,2,2,D,1,2,A
M6388,E2,SE3,28/01/2020,19:45:00,T105,T118,3,1,H,2,0,H
M6389,E2,SE3,28/01/2020,19:45:00,T101,T97,0,0,D,0,0,D
M6390,E2,SE3,28/01/2020,19:45:00,T111,T100,0,2,A,0,1,A
M6391,E2,SE3,28/01/2020,19:45:00,T114,T115,2,1,H,0,1,A
M6392,E2,SE3,28/01/2020,19:45:00,T98,T106,1,0,H,1,0,H
M6393,E2,SE3,28/01/2020,19:45:00,T104,T109,2,1,H,2,0,H
M6394,E2,SE3,28/01/2020,20:00:00,T119,T110,1,1,D,0,0,D
M6395,E2,SE3,29/01/2020,19:45:00,T107,T112,2,0,H,2,0,H
M6396,E2,SE3,29/01/2020,19:45:00,T117,T103,0,1,A,0,0,D
M6397,E2,SE3,01/02/2020,15:00:00,T113,T116,2,1,H,2,0,H
M6398,E2,SE3,01/02/2020,15:00:00,T119,T117,2,0,H,1,0,H
M6399,E2,SE3,01/02/2020,15:00:00,T110,T97,1,2,A,1,2,A
M6400,E2,SE3,01/02/2020,15:00:00,T101,T105,2,1,H,1,0,H
M6401,E2,SE3,01/02/2020,15:00:00,T106,T102,1,4,A,0,2,A
M6402,E2,SE3,01/02/2020,15:00:00,T114,T104,2,0,H,0,0,D
M6403,E2,SE3,01/02/2020,15:00:00,T99,T109,2,1,H,2,1,H
M6404,E2,SE3,01/02/2020,15:00:00,T100,T103,2,0,H,1,0,H
M6405,E2,SE3,01/02/2020,15:00:00,T115,T112,1,0,H,0,0,D
M6406,E2,SE3,01/02/2020,15:00:00,T98,T108,3,2,H,1,1,D
M6407,E2,SE3,01/02/2020,15:00:00,T118,T111,2,1,H,0,0,D
M6408,E2,SE3,04/02/2020,19:45:00,T117,T105,0,3,A,0,0,D
M6409,E2,SE3,07/02/2020,19:45:00,T111,T98,0,1,A,0,0,D
M6410,E2,SE3,08/02/2020,15:00:00,T116,T101,1,2,A,1,1,D
M6411,E2,SE3,08/02/2020,15:00:00,T109,T118,2,1,H,1,0,H
M6412,E2,SE3,08/02/2020,15:00:00,T108,T107,0,0,D,0,0,D
M6413,E2,SE3,08/02/2020,15:00:00,T97,T119,2,1,H,1,0,H
M6414,E2,SE3,08/02/2020,15:00:00,T105,T115,1,1,D,1,0,H
M6415,E2,SE3,08/02/2020,15:00:00,T102,T99,4,0,H,1,0,H
M6416,E2,SE3,08/02/2020,15:00:00,T112,T114,1,1,D,0,0,D
M6417,E2,SE3,08/02/2020,15:00:00,T103,T106,1,0,H,0,0,D
M6418,E2,SE3,08/02/2020,15:00:00,T117,T100,0,2,A,0,1,A
M6419,E2,SE3,08/02/2020,15:00:00,T104,T110,3,1,H,3,1,H
M6420,E2,SE3,11/02/2020,19:45:00,T116,T106,0,0,D,0,0,D
M6421,E2,SE3,11/02/2020,19:45:00,T109,T107,2,3,A,1,0,H
M6422,E2,SE3,11/02/2020,19:45:00,T108,T99,2,2,D,1,0,H
M6423,E2,SE3,11/02/2020,19:45:00,T97,T100,1,0,H,0,0,D
M6424,E2,SE3,11/02/2020,19:45:00,T105,T119,2,1,H,1,0,H
M6425,E2,SE3,11/02/2020,19:45:00,T111,T114,1,1,D,1,1,D
M6426,E2,SE3,11/02/2020,19:45:00,T102,T118,4,0,H,0,0,D
M6427,E2,SE3,11/02/2020,19:45:00,T112,T113,0,2,A,0,1,A
M6428,E2,SE3,11/02/2020,19:45:00,T103,T115,3,0,H,3,0,H
M6429,E2,SE3,11/02/2020,19:45:00,T117,T110,0,0,D,0,0,D
M6430,E2,SE3,11/02/2020,19:45:00,T104,T101,0,1,A,0,0,D
M6431,E2,SE3,15/02/2020,15:00:00,T113,T111,4,3,H,1,1,D
M6432,E2,SE3,15/02/2020,15:00:00,T119,T104,0,2,A,0,1,A
M6433,E2,SE3,15/02/2020,15:00:00,T110,T109,2,1,H,0,1,A
M6434,E2,SE3,15/02/2020,15:00:00,T101,T102,2,1,H,1,0,H
M6435,E2,SE3,15/02/2020,15:00:00,T107,T105,2,1,H,1,1,D
M6436,E2,SE3,15/02/2020,15:00:00,T106,T108,4,1,H,2,1,H
M6437,E2,SE3,15/02/2020,15:00:00,T99,T103,0,1,A,0,1,A
M6438,E2,SE3,15/02/2020,15:00:00,T100,T112,2,0,H,0,0,D
M6439,E2,SE3,15/02/2020,15:00:00,T98,T116,2,2,D,0,1,A
M6440,E2,SE3,15/02/2020,15:00:00,T118,T97,0,2,A,0,0,D
M6441,E2,SE3,18/02/2020,19:45:00,T99,T116,5,0,H,2,0,H
M6442,E2,SE3,18/02/2020,19:45:00,T118,T107,0,1,A,0,0,D
M6443,E2,SE3,22/02/2020,15:00:00,T113,T98,1,2,A,0,0,D
M6444,E2,SE3,22/02/2020,15:00:00,T116,T109,0,0,D,0,0,D
M6445,E2,SE3,22/02/2020,15:00:00,T101,T100,1,0,H,1,0,H
M6446,E2,SE3,22/02/2020,15:00:00,T106,T99,0,1,A,0,1,A
M6447,E2,SE3,22/02/2020,15:00:00,T111,T107,0,0,D,0,0,D
M6448,E2,SE3,22/02/2020,15:00:00,T114,T119,1,0,H,0,0,D
M6449,E2,SE3,22/02/2020,15:00:00,T115,T97,1,2,A,0,1,A
M6450,E2,SE3,22/02/2020,15:00:00,T112,T105,1,0,H,0,0,D
M6451,E2,SE3,22/02/2020,15:00:00,T118,T108,2,3,A,1,1,D
M6452,E2,SE3,22/02/2020,15:00:00,T103,T110,3,0,H,0,0,D
M6453,E2,SE3,22/02/2020,15:00:00,T104,T117,3,1,H,1,0,H
M6454,E2,SE3,25/02/2020,19:45:00,T109,T119,2,1,H,1,0,H
M6455,E2,SE3,25/02/2020,19:45:00,T97,T98,1,1,D,0,1,A
M6456,E2,SE3,25/02/2020,19:45:00,T99,T113,3,0,H,1,0,H
M6457,E2,SE3,25/02/2020,19:45:00,T100,T114,3,1,H,1,1,D
M6458,E2,SE3,25/02/2020,19:45:00,T112,T117,2,3,A,0,2,A
M6459,E2,SE3,25/02/2020,19:45:00,T103,T101,1,1,D,0,1,A
M6460,E2,SE3,28/02/2020,19:45:00,T100,T115,3,0,H,1,0,H
M6461,E2,SE3,29/02/2020,15:00:00,T109,T106,2,1,H,1,0,H
M6462,E2,SE3,29/02/2020,15:00:00,T119,T113,0,0,D,0,0,D
M6463,E2,SE3,29/02/2020,15:00:00,T110,T112,0,1,A,0,0,D
M6464,E2,SE3,29/02/2020,15:00:00,T108,T102,1,1,D,0,0,D
M6465,E2,SE3,29/02/2020,15:00:00,T105,T104,3,1,H,1,0,H
M6466,E2,SE3,29/02/2020,15:00:00,T107,T116,1,2,A,0,0,D
M6467,E2,SE3,29/02/2020,15:00:00,T99,T118,2,1,H,1,1,D
M6468,E2,SE3,29/02/2020,15:00:00,T98,T114,1,1,D,1,1,D
M6469,E2,SE3,01/03/2020,12:00:00,T97,T103,1,0,H,1,0,H
M6470,E2,SE3,03/03/2020,19:45:00,T106,T101,0,1,A,0,1,A
M6471,E2,SE3,07/03/2020,15:00:00,T113,T117,1,2,A,0,1,A
M6472,E2,SE3,07/03/2020,15:00:00,T116,T119,0,0,D,0,0,D
M6473,E2,SE3,07/03/2020,15:00:00,T101,T109,0,0,D,0,0,D
M6474,E2,SE3,07/03/2020,15:00:00,T106,T97,0,1,A,0,1,A
M6475,E2,SE3,07/03/2020,15:00:00,T111,T108,3,2,H,2,2,D
M6476,E2,SE3,07/03/2020,15:00:00,T114,T105,0,1,A,0,0,D
M6477,E2,SE3,07/03/2020,15:00:00,T102,T100,2,0,H,1,0,H
M6478,E2,SE3,07/03/2020,15:00:00,T115,T98,3,1,H,1,0,H
M6479,E2,SE3,07/03/2020,15:00:00,T112,T99,2,3,A,2,1,H
M6480,E2,SE3,07/03/2020,15:00:00,T118,T110,3,1,H,1,0,H
M6481,E2,SE3,07/03/2020,15:00:00,T103,T107,2,2,D,0,0,D
M6482,E2,SE3,10/03/2020,19:45:00,T109,T117,1,2,A,0,2,A
M6483,E2,SE3,10/03/2020,19:45:00,T110,T103,2,0,H,1,0,H
M6484,E2,SE3,10/03/2020,19:45:00,T108,T119,2,2,D,1,2,A
M6485,E2,SE3,10/03/2020,19:45:00,T100,T101,2,2,D,1,1,D
M6486,E3,SE1,05/08/2017,,T113,T125,3,1,H,2,0,H
M6487,E3,SE1,05/08/2017,,T137,T121,1,2,A,0,1,A
M6488,E3,SE1,05/08/2017,,T273,T132,1,3,A,0,2,A
