S12332,M6166,Bolton,6,2,5,7,0,0
S12333,M6167,Southend,11,4,3,10,1,0
S12334,M6167,Fleetwood Town,15,5,4,14,3,0
S12335,M6168,Bristol Rvs,14,5,2,4,1,0
S12336,M6168,Gillingham,13,5,7,14,0,0
S12337,M6169,Coventry,10,4,5,12,1,0
S12338,M6169,AFC Wimbledon,5,1,3,14,2,0
S12339,M6170,Doncaster,14,3,7,14,0,0
S12340,M6170,Blackpool,9,5,5,11,1,0
S12341,M6171,Milton Keynes Dons,12,3,5,10,1,0
S12342,M6171,Ipswich,12,4,3,11,2,0
S12343,M6172,Portsmouth,28,8,9,13,1,0
S12344,M6172,Burton,4,2,1,8,1,1
S12345,M6173,Rochdale,12,4,1,13,1,0
S12346,M6173,Lincoln,13,6,2,9,2,0
S12347,M6174,Shrewsbury,16,10,4,12,1,0
S12348,M6174,Southend,11,6,3,10,1,0
S12349,M6175,Sunderland,8,4,4,21,3,0
S12350,M6175,Rotherham,12,4,4,12,0,0
S12351,M6176,Tranmere,20,5,7,9,1,0
S12352,M6176,Peterboro,12,6,4,12,2,0
S12353,M6177,Wycombe,18,3,3,15,3,0
S12354,M6177,Accrington,14,5,6,16,3,0
S12355,M6178,Bolton,15,5,6,12,2,0
S12356,M6178,Oxford,19,5,8,15,0,0
S12357,M6179,Accrington,11,1,6,15,3,0
S12358,M6179,Blackpool,16,3,5,14,2,0
S12359,M6180,AFC Wimbledon,11,6,3,16,2,1
S12360,M6180,Bristol Rvs,10,4,7,5,1,0
S12361,M6181,Bolton,7,2,4,12,2,0
S12362,M6181,Sunderland,20,5,9,13,4,0
S12363,M6182,Doncaster,23,6,6,14,2,0
S12364,M6182,Peterboro,12,3,3,11,0,0
S12365,M6183,Fleetwood Town,23,6,8,15,0,0
S12366,M6183,Rochdale,5,1,2,9,4,0
S12367,M6184,Gillingham,12,2,9,8,1,0
S12368,M6184,Ipswich,9,3,4,16,2,0
S12369,M6185,Lincoln,9,1,4,15,2,0
S12370,M6185,Oxford,13,7,1,17,4,0
S12371,M6186,Milton Keynes Dons,19,4,10,5,1,0
S12372,M6186,Southend,11,4,2,11,4,0
S12373,M6187,Rotherham,14,4,7,17,1,0
S12374,M6187,Shrewsbury,6,2,5,19,3,0
S12375,M6188,Tranmere,12,4,2,11,2,0
S12376,M6188,Burton,13,6,5,13,3,0
S12377,M6189,Wycombe,7,3,3,17,1,1
S12378,M6189,Portsmouth,11,2,8,15,2,1
S12379,M6190,Blackpool,8,3,3,14,5,0
S12380,M6190,Lincoln,11,3,2,11,1,0
S12381,M6191,Bristol Rvs,12,6,2,10,0,0
S12382,M6191,Rotherham,7,3,8,11,0,0
S12383,M6192,Coventry,22,5,9,8,3,0
S12384,M6192,Doncaster,10,3,1,11,1,0
S12385,M6193,Ipswich,14,8,6,9,1,0
S12386,M6193,Tranmere,16,6,9,15,2,0
S12387,M6194,Oxford,17,7,5,17,1,0
S12388,M6194,Gillingham,4,1,3,11,2,0
S12389,M6195,Peterboro,25,12,5,11,0,0
S12390,M6195,AFC Wimbledon,12,3,7,19,5,0
S12391,M6196,Portsmouth,10,4,4,10,2,0
S12392,M6196,Bolton,10,3,4,18,2,0
S12393,M6197,Rochdale,10,3,8,11,1,0
S12394,M6197,Wycombe,6,3,0,17,1,0
S12395,M6198,Shrewsbury,10,4,3,18,2,0
S12396,M6198,Fleetwood Town,9,2,6,10,1,0
S12397,M6199,Southend,6,0,1,16,0,1
S12398,M6199,Accrington,10,4,5,14,2,0
S12399,M6200,Sunderland,18,6,7,16,3,0
S12400,M6200,Milton Keynes Dons,10,5,7,13,3,0
S12401,M6201,Accrington,13,5,5,15,5,0
S12402,M6201,Oxford,10,6,5,16,4,0
S12403,M6202,AFC Wimbledon,14,4,5,14,1,0
S12404,M6202,Rochdale,15,6,4,12,1,0
S12405,M6203,Doncaster,26,6,11,7,0,0
S12406,M6203,Portsmouth,7,5,1,10,2,0
S12407,M6204,Fleetwood Town,6,0,7,17,4,0
S12408,M6204,Ipswich,7,2,4,19,4,1
S12409,M6205,Gillingham,18,9,7,10,1,0
S12410,M6205,Southend,11,2,4,14,3,1
S12411,M6206,Lincoln,11,3,2,13,3,0
S12412,M6206,Sunderland,13,3,7,15,5,0
S12413,M6207,Milton Keynes Dons,7,3,7,7,0,0
S12414,M6207,Burton,21,9,6,8,0,0
S12415,M6208,Rotherham,18,9,4,15,2,0
S12416,M6208,Coventry,13,2,6,5,1,1
S12417,M6209,Tranmere,12,4,6,16,1,1
S12418,M6209,Shrewsbury,22,6,4,16,2,0
S12419,M6210,Wycombe,18,7,3,11,0,1
S12420,M6210,Peterboro,20,9,6,10,3,0
S12421,M6211,Bolton,14,4,10,14,1,0
S12422,M6211,Blackpool,12,2,7,8,1,0
S12423,M6212,Blackpool,12,4,9,18,5,0
S12424,M6212,Rotherham,6,3,3,15,4,0
S12425,M6213,Bristol Rvs,17,5,5,11,1,0
S12426,M6213,Milton Keynes Dons,5,1,5,16,2,0
S12427,M6214,Oxford,20,9,6,16,1,0
S12428,M6214,Doncaster,7,0,4,14,2,0
S12429,M6215,Peterboro,14,5,6,15,1,1
S12430,M6215,Lincoln,11,3,9,8,3,0
S12431,M6216,Portsmouth,12,3,8,15,1,0
S12432,M6216,Gillingham,6,1,3,19,5,0
S12433,M6217,Rochdale,9,3,2,9,0,0
S12434,M6217,Accrington,28,6,8,12,2,0
S12435,M6218,Southend,15,3,11,11,3,0
S12436,M6218,AFC Wimbledon,21,9,8,13,3,0
S12437,M6219,Coventry,19,1,6,10,1,0
S12438,M6219,Tranmere,3,1,1,12,3,0
S12439,M6220,Lincoln,6,1,1,10,0,1
S12440,M6220,Shrewsbury,12,5,3,17,2,0
S12441,M6221,Tranmere,9,1,11,7,1,0
S12442,M6221,Southend,14,6,4,12,3,0
S12443,M6222,AFC Wimbledon,9,3,3,10,1,0
S12444,M6222,Portsmouth,22,10,4,8,3,0
S12445,M6223,Bolton,14,5,5,11,2,0
S12446,M6223,Rochdale,14,5,1,11,3,0
S12447,M6224,Doncaster,26,7,9,9,0,0
S12448,M6224,Bristol Rvs,9,4,2,12,0,0
S12449,M6225,Fleetwood Town,14,9,3,14,1,0
S12450,M6225,Burton,16,3,7,5,2,0
S12451,M6226,Gillingham,14,4,9,17,3,0
S12452,M6226,Peterboro,10,2,7,17,1,0
S12453,M6227,Milton Keynes Dons,5,2,3,15,6,0
S12454,M6227,Coventry,18,4,5,12,0,0
S12455,M6228,Rotherham,8,2,8,7,0,0
S12456,M6228,Oxford,11,7,9,14,1,0
S12457,M6229,Wycombe,14,5,4,12,1,0
S12458,M6229,Sunderland,7,1,5,11,1,0
S12459,M6230,Accrington,12,5,4,17,2,1
S12460,M6230,Ipswich,13,4,8,17,3,1
S12461,M6231,Blackpool,10,1,5,16,2,0
S12462,M6231,Wycombe,9,2,3,19,1,0
S12463,M6232,Bristol Rvs,13,3,5,8,2,0
S12464,M6232,Bolton,12,5,4,13,1,0
S12465,M6233,Burton,17,7,10,12,1,0
S12466,M6233,AFC Wimbledon,8,0,2,11,1,0
S12467,M6234,Portsmouth,13,5,2,12,2,0
S12468,M6234,Lincoln,13,5,3,18,0,0
S12469,M6235,Rochdale,19,3,8,8,1,0
S12470,M6235,Milton Keynes Dons,12,2,3,10,2,0
S12471,M6236,Shrewsbury,12,3,1,15,5,0
S12472,M6236,Gillingham,13,4,7,10,2,0
S12473,M6237,Southend,6,2,2,9,2,2
S12474,M6237,Doncaster,31,12,3,8,1,0
S12475,M6238,Sunderland,16,6,3,10,1,0
S12476,M6238,Tranmere,8,3,8,15,2,0
S12477,M6239,Coventry,13,5,3,12,0,0
S12478,M6239,Fleetwood Town,19,6,7,6,2,0
S12479,M6240,Ipswich,3,2,8,11,1,0
S12480,M6240,Rotherham,11,3,5,20,3,0
S12481,M6241,Peterboro,18,5,8,10,1,0
S12482,M6241,Accrington,8,2,2,13,2,0
S12483,M6242,Accrington,20,5,8,13,2,0
S12484,M6242,Gillingham,7,2,4,24,1,0
S12485,M6243,Bristol Rvs,14,1,9,6,2,0
S12486,M6243,Portsmouth,18,5,5,15,4,0
S12487,M6244,Burton,18,3,15,13,0,0
S12488,M6244,Blackpool,7,2,2,15,1,1
S12489,M6245,Fleetwood Town,17,3,13,9,0,0
S12490,M6245,Milton Keynes Dons,5,0,0,14,3,0
S12491,M6246,Oxford,30,8,12,8,1,0
S12492,M6246,Rochdale,5,0,2,6,0,1
S12493,M6247,Peterboro,19,8,12,13,3,0
S12494,M6247,Coventry,12,6,2,16,4,0
S12495,M6248,Rotherham,10,0,10,14,4,0
S12496,M6248,Wycombe,6,3,6,16,3,0
S12497,M6249,Shrewsbury,5,2,2,10,1,0
S12498,M6249,Sunderland,16,2,7,9,2,0
S12499,M6250,Southend,9,3,8,12,2,0
S12500,M6250,Ipswich,18,9,3,14,2,0
S12501,M6251,AFC Wimbledon,11,4,8,15,3,0
S12502,M6251,Lincoln,8,5,6,13,2,0
S12503,M6252,Blackpool,11,3,8,20,3,0
S12504,M6252,Peterboro,15,4,2,13,1,0
S12505,M6253,Bolton,8,4,3,13,2,0
S12506,M6253,Fleetwood Town,15,3,10,7,3,0
S12507,M6254,Coventry,9,3,4,13,2,1
S12508,M6254,Accrington,5,1,3,11,0,0
S12509,M6255,Doncaster,15,11,6,13,1,0
S12510,M6255,Burton,22,6,10,14,1,0
S12511,M6256,Gillingham,10,2,5,6,0,0
S12512,M6256,Rotherham,10,6,3,17,1,0
S12513,M6257,Milton Keynes Dons,6,2,10,12,2,1
S12514,M6257,Tranmere,16,7,5,19,3,0
S12515,M6258,Portsmouth,16,6,4,17,2,0
S12516,M6258,Oxford,8,1,9,11,1,0
S12517,M6259,Rochdale,16,8,9,9,0,0
S12518,M6259,Bristol Rvs,9,2,2,13,2,0
S12519,M6260,Sunderland,18,5,3,12,2,0
S12520,M6260,Southend,6,1,1,12,1,0
S12521,M6261,Wycombe,7,2,3,17,0,0
S12522,M6261,Shrewsbury,15,2,1,16,1,1
S12523,M6262,Portsmouth,25,8,8,10,1,0
S12524,M6262,Southend,13,3,2,16,1,0
S12525,M6263,Rochdale,14,1,4,7,0,0
S12526,M6263,Ipswich,12,6,7,11,1,0
S12527,M6264,Shrewsbury,5,1,7,16,3,0
S12528,M6264,Peterboro,8,2,4,11,3,0
S12529,M6265,Blackpool,13,5,2,9,0,0
S12530,M6265,AFC Wimbledon,6,3,2,12,2,0
S12531,M6266,Bolton,19,7,12,16,2,0
S12532,M6266,Milton Keynes Dons,14,3,4,9,1,1
S12533,M6267,Coventry,23,7,6,7,1,0
S12534,M6267,Rochdale,15,3,8,6,1,0
S12535,M6268,Gillingham,14,2,4,16,2,0
S12536,M6268,Lincoln,5,1,3,17,2,0
S12537,M6269,Rotherham,14,4,7,16,3,1
S12538,M6269,Accrington,14,1,7,13,3,0
S12539,M6270,Tranmere,15,5,8,15,2,0
S12540,M6270,Wycombe,11,6,5,16,2,0
S12541,M6271,Accrington,26,13,3,10,1,0
S12542,M6271,Bolton,11,3,6,12,1,1
S12543,M6272,AFC Wimbledon,7,2,4,17,4,0
S12544,M6272,Gillingham,16,3,9,13,2,1
S12545,M6273,Fleetwood Town,10,2,2,12,0,0
S12546,M6273,Tranmere,10,4,7,8,0,0
S12547,M6274,Ipswich,11,4,9,12,0,0
S12548,M6274,Blackpool,8,6,5,15,2,0
S12549,M6275,Milton Keynes Dons,14,6,6,17,1,1
S12550,M6275,Rotherham,21,8,7,17,3,0
S12551,M6276,Peterboro,9,4,7,9,1,0
S12552,M6276,Burton,11,3,1,11,2,0
S12553,M6277,Rochdale,8,2,8,9,0,0
S12554,M6277,Portsmouth,16,4,2,6,0,0
S12555,M6278,Shrewsbury,6,3,6,12,3,0
S12556,M6278,Bristol Rvs,13,6,4,6,3,0
S12557,M6279,Southend,9,3,4,5,1,0
S12558,M6279,Oxford,20,12,3,10,2,0
S12559,M6280,Sunderland,8,3,3,10,1,0
S12560,M6280,Coventry,13,6,5,11,1,0
S12561,M6281,Wycombe,13,4,10,15,0,0
S12562,M6281,Doncaster,12,1,4,14,1,1
S12563,M6282,Ipswich,17,0,6,14,5,0
S12564,M6282,Wycombe,12,3,4,24,6,0
S12565,M6283,Portsmouth,16,8,2,18,1,0
S12566,M6283,Rotherham,14,5,6,15,2,0
S12567,M6284,Sunderland,10,5,4,15,1,0
S12568,M6284,Burton,10,4,3,13,3,0
S12569,M6285,Burton,9,1,5,12,1,1
S12570,M6285,Southend,8,5,6,16,3,0
S12571,M6286,Blackpool,11,4,1,17,4,0
S12572,M6286,Fleetwood Town,14,2,4,9,2,0
S12573,M6287,Bolton,13,4,7,8,0,0
S12574,M6287,AFC Wimbledon,15,6,2,17,1,0
S12575,M6288,Bristol Rvs,18,6,8,10,3,0
S12576,M6288,Southend,14,4,5,12,2,0
S12577,M6289,Burton,17,2,7,9,3,0
S12578,M6289,Lincoln,10,3,11,16,3,0
S12579,M6290,Coventry,15,4,5,8,0,0
S12580,M6290,Ipswich,6,1,5,13,3,0
S12581,M6291,Doncaster,15,5,7,8,1,0
S12582,M6291,Milton Keynes Dons,12,3,8,15,2,0
S12583,M6292,Gillingham,12,1,10,14,1,0
S12584,M6292,Sunderland,7,3,1,12,2,0
S12585,M6293,Oxford,8,3,3,13,1,0
S12586,M6293,Shrewsbury,9,4,5,19,4,0
S12587,M6294,Portsmouth,12,6,5,20,3,0
S12588,M6294,Peterboro,9,4,1,17,3,0
S12589,M6295,Rotherham,12,6,8,7,2,0
S12590,M6295,Rochdale,7,2,3,15,2,0
S12591,M6296,Tranmere,9,4,4,11,0,0
S12592,M6296,Accrington,14,6,8,12,1,0
S12593,M6297,Accrington,18,6,6,16,1,0
S12594,M6297,Portsmouth,11,3,5,12,1,0
S12595,M6298,AFC Wimbledon,7,3,3,10,0,0
S12596,M6298,Doncaster,20,6,5,11,3,0
S12597,M6299,Fleetwood Town,7,3,8,7,1,0
S12598,M6299,Gillingham,8,1,4,17,5,0
S12599,M6300,Ipswich,22,4,13,6,2,0
S12600,M6300,Bristol Rvs,12,3,3,8,1,1
S12601,M6301,Lincoln,12,1,6,18,3,0
S12602,M6301,Tranmere,5,1,5,7,0,1
S12603,M6302,Milton Keynes Dons,15,2,7,14,5,0
S12604,M6302,Oxford,11,1,5,26,3,0
S12605,M6303,Peterboro,14,4,7,13,1,0
S12606,M6303,Bolton,8,2,2,20,2,0
S12607,M6304,Shrewsbury,12,4,5,13,2,0
S12608,M6304,Coventry,9,2,2,15,2,0
S12609,M6305,Southend,14,3,5,13,1,0
S12610,M6305,Rotherham,17,6,14,16,5,0
S12611,M6306,Sunderland,8,2,7,10,2,1
S12612,M6306,Blackpool,11,4,4,13,3,0
S12613,M6307,Wycombe,10,4,4,15,2,0
S12614,M6307,Burton,11,1,9,14,2,0
S12615,M6308,Gillingham,10,6,5,14,1,0
S12616,M6308,Milton Keynes Dons,8,3,9,8,1,0
S12617,M6309,Blackpool,9,3,7,17,2,0
S12618,M6309,Shrewsbury,9,3,2,18,3,0
S12619,M6310,Bolton,10,3,2,19,2,0
S12620,M6310,Southend,17,3,7,12,0,0
S12621,M6311,Bristol Rvs,16,3,1,17,3,0
S12622,M6311,Peterboro,14,4,6,12,1,0
S12623,M6312,Burton,22,7,8,10,0,0
S12624,M6312,Rochdale,13,2,3,10,0,0
S12625,M6313,Coventry,15,6,7,9,0,0
S12626,M6313,Lincoln,4,2,7,10,0,0
S12627,M6314,Doncaster,11,4,1,7,1,0
S12628,M6314,Accrington,14,4,7,12,0,0
S12629,M6315,Oxford,21,6,12,12,4,0
S12630,M6315,Wycombe,7,3,0,12,3,1
S12631,M6316,Portsmouth,15,8,5,10,3,0
S12632,M6316,Ipswich,8,2,2,22,5,1
S12633,M6317,Rotherham,11,5,6,13,3,0
S12634,M6317,Fleetwood Town,16,7,9,11,1,0
S12635,M6318,Tranmere,20,9,5,9,2,0
S12636,M6318,AFC Wimbledon,13,5,3,15,0,0
S12637,M6319,Blackpool,9,5,6,13,2,0
S12638,M6319,Accrington,12,4,3,10,3,0
S12639,M6320,Bristol Rvs,7,4,1,15,2,0
S12640,M6320,AFC Wimbledon,14,5,7,20,3,0
S12641,M6321,Burton,23,9,7,6,2,0
S12642,M6321,Tranmere,7,4,4,13,2,0
S12643,M6322,Ipswich,7,0,5,20,4,0
S12644,M6322,Gillingham,15,5,10,15,1,0
S12645,M6323,Oxford,7,4,6,16,2,0
S12646,M6323,Lincoln,7,0,7,11,2,0
S12647,M6324,Peterboro,18,4,4,5,2,0
S12648,M6324,Doncaster,9,4,6,17,5,0
S12649,M6325,Portsmouth,12,6,4,12,3,0
S12650,M6325,Wycombe,12,2,12,15,3,0
S12651,M6326,Rochdale,9,5,3,10,3,0
S12652,M6326,Fleetwood Town,16,5,5,5,1,0
S12653,M6327,Shrewsbury,3,2,4,21,3,0
S12654,M6327,Rotherham,16,5,6,14,0,0
S12655,M6328,Southend,18,7,7,14,2,0
S12656,M6328,Milton Keynes Dons,12,7,4,16,3,0
S12657,M6329,Sunderland,19,4,12,13,2,0
S12658,M6329,Bolton,8,3,6,19,4,0
S12659,M6330,Gillingham,18,6,6,10,3,0
S12660,M6330,Rochdale,10,4,3,16,5,1
S12661,M6331,Accrington,18,7,10,11,2,0
S12662,M6331,Burton,11,2,2,16,2,0
S12663,M6332,AFC Wimbledon,9,6,4,12,2,0
S12664,M6332,Oxford,20,7,12,16,1,0
S12665,M6333,Bolton,7,3,6,9,0,1
S12666,M6333,Shrewsbury,25,6,8,9,0,0
S12667,M6334,Doncaster,7,3,0,13,1,0
S12668,M6334,Sunderland,11,5,6,13,4,0
S12669,M6335,Fleetwood Town,22,8,7,12,3,0
S12670,M6335,Bristol Rvs,8,1,0,7,3,0
S12671,M6336,Lincoln,16,9,7,10,2,0
S12672,M6336,Ipswich,13,3,7,20,3,0
S12673,M6337,Milton Keynes Dons,18,7,4,11,4,0
S12674,M6337,Portsmouth,24,9,8,17,2,0
S12675,M6338,Rotherham,18,6,11,12,0,1
S12676,M6338,Peterboro,3,1,1,13,1,1
S12677,M6339,Tranmere,12,2,5,13,0,0
S12678,M6339,Blackpool,15,5,3,17,4,0
S12679,M6340,Wycombe,9,2,2,13,3,0
S12680,M6340,Coventry,12,6,2,6,2,0
S12681,M6341,Accrington,14,4,6,19,2,0
S12682,M6341,Rochdale,13,4,0,6,0,0
S12683,M6342,AFC Wimbledon,12,4,6,14,0,0
S12684,M6342,Southend,11,4,7,15,2,0
S12685,M6343,Bolton,9,4,3,12,1,1
S12686,M6343,Burton,18,5,5,8,1,0
S12687,M6344,Doncaster,4,2,4,15,1,0
S12688,M6344,Oxford,22,4,8,10,1,0
S12689,M6345,Fleetwood Town,14,4,10,10,2,0
S12690,M6345,Sunderland,20,3,9,12,2,0
S12691,M6346,Gillingham,13,7,7,11,1,0
S12692,M6346,Portsmouth,13,4,5,19,3,0
S12693,M6347,Lincoln,18,7,5,14,4,0
S12694,M6347,Peterboro,10,4,4,16,4,1
S12695,M6348,Milton Keynes Dons,19,9,5,11,0,0
S12696,M6348,Bristol Rvs,7,1,3,16,0,0
S12697,M6349,Rotherham,12,5,10,10,1,0
S12698,M6349,Blackpool,8,4,4,15,3,0
S12699,M6350,Tranmere,12,5,5,17,1,0
S12700,M6350,Coventry,18,7,3,6,0,0
S12701,M6351,Wycombe,12,1,0,17,0,0
S12702,M6351,Ipswich,10,5,4,17,2,0
S12703,M6352,Sunderland,15,6,4,14,1,0
S12704,M6352,Lincoln,8,2,5,12,1,0
S12705,M6353,Doncaster,13,3,9,14,1,0
S12706,M6353,Shrewsbury,3,0,2,10,1,0
S12707,M6354,Bristol Rvs,8,1,7,9,2,0
S12708,M6354,Doncaster,13,4,11,16,1,0
S12709,M6355,Burton,14,2,7,10,0,0
S12710,M6355,Fleetwood Town,2,0,1,14,3,0
S12711,M6356,Coventry,7,4,4,12,1,0
S12712,M6356,Milton Keynes Dons,5,2,3,14,0,0
S12713,M6357,Ipswich,15,7,6,19,1,0
S12714,M6357,Accrington,5,1,3,9,1,0
S12715,M6358,Oxford,12,4,8,11,2,0
S12716,M6358,Rotherham,11,7,2,16,2,0
S12717,M6359,Peterboro,11,7,1,12,0,1
S12718,M6359,Gillingham,15,2,12,10,2,0
S12719,M6360,Portsmouth,15,5,3,17,1,0
S12720,M6360,AFC Wimbledon,5,2,2,15,2,1
S12721,M6361,Rochdale,13,3,5,7,1,0
S12722,M6361,Bolton,14,5,6,15,1,0
S12723,M6362,Shrewsbury,10,2,5,11,2,0
S12724,M6362,Lincoln,10,5,6,14,0,0
S12725,M6363,Southend,14,3,5,8,1,0
S12726,M6363,Tranmere,9,3,7,17,5,0
S12727,M6364,Sunderland,17,6,6,17,2,0
S12728,M6364,Wycombe,15,5,6,18,1,0
S12729,M6365,Burton,7,3,1,13,1,0
S12730,M6365,Milton Keynes Dons,19,3,6,12,2,0
S12731,M6366,Lincoln,18,8,3,7,1,0
S12732,M6366,Bolton,7,2,4,10,1,0
S12733,M6367,Oxford,13,4,3,10,1,0
S12734,M6367,Ipswich,10,1,5,17,1,0
S12735,M6368,Accrington,20,5,6,9,1,0
S12736,M6368,Southend,13,6,6,12,0,0
S12737,M6369,AFC Wimbledon,8,5,4,12,1,0
S12738,M6369,Peterboro,18,2,10,8,2,0
S12739,M6370,Bolton,16,3,8,16,2,0
S12740,M6370,Portsmouth,9,3,6,17,2,0
S12741,M6371,Doncaster,13,4,7,15,1,0
S12742,M6371,Coventry,11,4,6,14,2,0
S12743,M6372,Fleetwood Town,16,4,7,8,0,0
S12744,M6372,Shrewsbury,11,3,4,10,1,0
S12745,M6373,Gillingham,10,3,5,22,1,0
S12746,M6373,Oxford,11,2,5,16,3,0
S12747,M6374,Lincoln,14,3,4,9,1,0
S12748,M6374,Blackpool,8,2,6,11,0,0
S12749,M6375,Milton Keynes Dons,13,1,11,17,2,0
S12750,M6375,Sunderland,13,4,6,17,4,0
S12751,M6376,Rotherham,16,4,8,15,1,0
S12752,M6376,Bristol Rvs,7,2,5,19,2,0
S12753,M6377,Tranmere,5,2,3,15,3,0
S12754,M6377,Ipswich,16,7,4,20,2,0
S12755,M6378,Wycombe,18,5,7,11,1,0
S12756,M6378,Rochdale,10,5,5,11,2,0
S12757,M6379,Peterboro,24,15,8,13,3,0
S12758,M6379,Wycombe,10,3,2,14,1,1
S12759,M6380,Sunderland,12,3,6,5,2,0
S12760,M6380,Doncaster,8,1,2,13,1,0
S12761,M6381,Bristol Rvs,6,2,3,14,2,0
S12762,M6381,Fleetwood Town,13,4,4,11,1,0
S12763,M6382,Burton,10,2,5,8,3,0
S12764,M6382,Accrington,10,3,2,14,3,0
S12765,M6383,Ipswich,13,4,10,10,3,0
S12766,M6383,Lincoln,5,1,5,15,2,0
S12767,M6384,Peterboro,10,3,6,7,1,0
S12768,M6384,Rotherham,6,4,8,15,1,0
S12769,M6385,Rochdale,12,3,2,15,1,0
S12770,M6385,Gillingham,15,6,8,17,1,0
S12771,M6386,Accrington,12,2,5,10,1,0
S12772,M6386,Peterboro,17,6,4,10,2,0
S12773,M6387,AFC Wimbledon,12,2,5,13,2,0
S12774,M6387,Burton,11,3,5,14,1,0
S12775,M6388,Doncaster,17,5,7,8,0,0
S12776,M6388,Southend,8,3,0,10,1,0
S12777,M6389,Fleetwood Town,8,2,0,13,5,0
S12778,M6389,Coventry,6,2,2,11,3,0
S12779,M6390,Lincoln,6,0,1,14,3,0
S12780,M6390,Portsmouth,14,4,5,18,3,0
S12781,M6391,Milton Keynes Dons,22,8,10,18,4,0
S12782,M6391,Rochdale,11,3,4,18,1,0
S12783,M6392,Rotherham,15,5,7,18,2,0
S12784,M6392,Ipswich,5,2,3,11,2,0
S12785,M6393,Wycombe,10,4,5,7,1,0
S12786,M6393,Blackpool,12,4,5,14,1,0
S12787,M6394,Bolton,11,2,5,13,1,0
S12788,M6394,Bristol Rvs,14,6,5,11,2,0
S12789,M6395,Gillingham,14,5,6,14,1,0
S12790,M6395,Shrewsbury,8,1,0,19,3,0
S12791,M6396,Tranmere,8,2,2,14,2,1
S12792,M6396,Sunderland,5,1,3,14,3,0
S12793,M6397,Accrington,13,4,3,11,0,1
S12794,M6397,AFC Wimbledon,7,1,0,14,0,0
S12795,M6398,Bolton,23,4,6,9,1,0
S12796,M6398,Tranmere,8,2,3,14,0,0
S12797,M6399,Bristol Rvs,13,5,4,20,4,0
S12798,M6399,Coventry,5,4,12,18,1,0
S12799,M6400,Fleetwood Town,10,6,5,9,3,0
S12800,M6400,Doncaster,11,2,4,16,2,0
S12801,M6401,Ipswich,8,2,2,15,2,0
S12802,M6401,Peterboro,11,8,6,19,2,0
S12803,M6402,Milton Keynes Dons,8,4,4,11,1,0
S12804,M6402,Wycombe,9,1,9,13,2,0
S12805,M6403,Oxford,12,6,3,12,2,0
S12806,M6403,Blackpool,11,3,7,15,2,0
S12807,M6404,Portsmouth,17,4,5,10,2,0
S12808,M6404,Sunderland,5,2,6,14,3,0
S12809,M6405,Rochdale,9,4,1,5,0,0
S12810,M6405,Shrewsbury,15,4,2,11,1,0
S12811,M6406,Rotherham,19,7,7,11,1,0
S12812,M6406,Burton,14,9,5,7,1,0
S12813,M6407,Southend,21,7,4,13,3,0
S12814,M6407,Lincoln,8,5,3,13,2,0
S12815,M6408,Tranmere,11,1,3,12,1,0
S12816,M6408,Doncaster,15,8,4,18,3,0
S12817,M6409,Lincoln,7,2,1,9,2,0
S12818,M6409,Rotherham,15,3,3,20,1,0
S12819,M6410,AFC Wimbledon,18,1,17,8,1,0
S12820,M6410,Fleetwood Town,8,3,4,8,2,0
S12821,M6411,Blackpool,11,3,7,7,0,0
S12822,M6411,Southend,14,3,7,5,1,0
S12823,M6412,Burton,7,3,6,15,2,1
S12824,M6412,Gillingham,17,3,9,18,2,0
S12825,M6413,Coventry,14,8,5,8,1,0
S12826,M6413,Bolton,9,3,3,20,0,0
S12827,M6414,Doncaster,12,5,7,7,1,0
S12828,M6414,Rochdale,7,2,5,6,0,0
S12829,M6415,Peterboro,17,10,5,8,1,1
S12830,M6415,Oxford,16,4,6,13,1,0
S12831,M6416,Shrewsbury,17,8,3,14,1,0
S12832,M6416,Milton Keynes Dons,16,2,2,4,2,0
S12833,M6417,Sunderland,15,3,4,11,2,0
S12834,M6417,Ipswich,14,2,0,12,2,0
S12835,M6418,Tranmere,16,2,6,9,1,0
S12836,M6418,Portsmouth,9,4,3,15,2,0
S12837,M6419,Wycombe,13,6,6,15,2,0
S12838,M6419,Bristol Rvs,19,6,5,14,4,0
S12839,M6420,AFC Wimbledon,6,0,2,9,1,0
S12840,M6420,Ipswich,14,6,6,17,1,0
S12841,M6421,Blackpool,15,4,4,17,1,0
S12842,M6421,Gillingham,11,4,7,16,1,0
S12843,M6422,Burton,10,3,9,4,1,0
S12844,M6422,Oxford,15,4,5,10,3,0
S12845,M6423,Coventry,10,3,2,1,0,0
S12846,M6423,Portsmouth,12,2,7,15,2,0
S12847,M6424,Doncaster,17,7,4,10,2,0
S12848,M6424,Bolton,11,5,5,10,0,0
S12849,M6425,Lincoln,9,3,1,20,4,0
S12850,M6425,Milton Keynes Dons,10,3,6,12,1,0
S12851,M6426,Peterboro,16,8,4,10,0,0
S12852,M6426,Southend,12,2,4,16,5,0
S12853,M6427,Shrewsbury,21,0,10,12,3,0
S12854,M6427,Accrington,6,4,2,11,2,0
S12855,M6428,Sunderland,12,6,7,8,0,0
S12856,M6428,Rochdale,2,1,0,9,1,0
S12857,M6429,Tranmere,16,3,5,10,2,0
S12858,M6429,Bristol Rvs,15,3,2,16,2,0
S12859,M6430,Wycombe,10,1,4,17,3,0
S12860,M6430,Fleetwood Town,18,6,7,11,2,1
